letter,total_weight,num_selected_vertices,penalties,uncertain_edges,sum_of_weight,all_candidates,all_candidates_y,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path
XBL_arial_Approach2,14,3,0,7,16,33.0,66,2.30769230769231,3.90689059560852,2.87290559532006,358,0.7,0.6,0.9,0.4,Approach2,LSP
XBL_arial_Approach2,10,2,0,7,16,33.0,66,2.30769230769231,3.90689059560852,2.87290559532006,358,0.7,0.6,0.9,0.4,Approach2,LSP
XGU_arial_Approach2,6,2,0,4,8,39.0,78,1.84615384615385,3.58496250072116,2.41829583405449,49,0.5,0.5,0.8,0.1,Approach2,LSP
XGU_arial_Approach2,4,1,0,4,8,39.0,78,1.84615384615385,3.58496250072116,2.41829583405449,49,0.5,0.5,0.8,0.1,Approach2,LSP
XIT_arial_Approach2,8,2,0,3,8,17.0,34,2.0,3.16992500144231,2.28103611255342,183,0.5,0.5,0.7,0.2,Approach2,LSP
XIT_arial_Approach2,6,1,0,3,8,17.0,34,2.0,3.16992500144231,2.28103611255342,183,0.5,0.5,0.7,0.2,Approach2,LSP
XJ_arial_Approach2,6,2,0,4,8,19.0,38,1.8,3.16992500144231,1.89106111207265,66,0.4,0.5,0.6,0.1,Approach2,LSP
XJ_arial_Approach2,4,1,0,4,8,19.0,38,1.8,3.16992500144231,1.89106111207265,66,0.4,0.5,0.6,0.1,Approach2,LSP
XL_arial_Approach2,8,2,0,4,8,14.0,28,2.0,3.16992500144231,2.50325833477565,160,0.5,0.5,0.8,0.2,Approach2,LSP
XL_arial_Approach2,4,1,0,4,8,14.0,28,2.0,3.16992500144231,2.50325833477565,160,0.5,0.5,0.8,0.2,Approach2,LSP
XMA_arial_Approach2,10,1,0,4,12,28.0,56,2.0,3.4594316186373,2.48171457298607,160,0.5,0.5,0.8,0.2,Approach2,LSP
XP_arial_Approach2,4,1,0,2,4,23.5,47,2.0,3.0,2.25,36,0.5,0.5,0.7,0.1,Approach2,LSP
XRT_arial_Approach2,11,3,0,5,11,33.0,66,2.21052631578947,4.39231742277876,3.04162561436922,334,0.7,0.7,1.0,0.3,Approach2,LSP
XRT_arial_Approach2,5,1,0,5,11,33.0,66,2.21052631578947,4.39231742277876,3.04162561436922,334,0.7,0.7,1.0,0.3,Approach2,LSP
XRT_arial_Approach2,9,2,0,5,11,33.0,66,2.21052631578947,4.39231742277876,3.04162561436922,334,0.7,0.7,1.0,0.3,Approach2,LSP
YDH_arial_Approach2,11,4,0,5,11,27.0,54,2.0,4.16992500144231,2.92745122496452,252,0.5,0.6,0.9,0.3,Approach2,LSP
YDH_arial_Approach2,4,1,0,5,11,27.0,54,2.0,4.16992500144231,2.92745122496452,252,0.5,0.6,0.9,0.3,Approach2,LSP
YDH_arial_Approach2,7,2,0,5,11,27.0,54,2.0,4.16992500144231,2.92745122496452,252,0.5,0.6,0.9,0.3,Approach2,LSP
YDH_arial_Approach2,9,3,0,5,11,27.0,54,2.0,4.16992500144231,2.92745122496452,252,0.5,0.6,0.9,0.3,Approach2,LSP
ZGC_arial_Approach2,10,3,0,3,10,39.5,79,2.0,3.4594316186373,2.29989639116789,131,0.5,0.5,0.8,0.2,Approach2,LSP
ZGC_arial_Approach2,5,1,0,3,10,39.5,79,2.0,3.4594316186373,2.29989639116789,131,0.5,0.5,0.8,0.2,Approach2,LSP
ZGC_arial_Approach2,8,2,0,3,10,39.5,79,2.0,3.4594316186373,2.29989639116789,131,0.5,0.5,0.8,0.2,Approach2,LSP
ZSM_arial_Approach2,24,3,0,7,24,40.0,80,2.28571428571429,4.58496250072116,3.12165352243933,466,0.7,0.7,1.0,0.5,Approach2,LSP
ZSM_arial_Approach2,11,1,0,7,24,40.0,80,2.28571428571429,4.58496250072116,3.12165352243933,466,0.7,0.7,1.0,0.5,Approach2,LSP
ZSM_arial_Approach2,19,2,0,7,24,40.0,80,2.28571428571429,4.58496250072116,3.12165352243933,466,0.7,0.7,1.0,0.5,Approach2,LSP
A_perspire_Boundaries,8,2,0,4,8,28.0,56,2.0,3.0,1.81127812445913,0,0.5,0.5,0.6,0.0,Boundaries,LSP
A_perspire_Boundaries,4,1,0,4,8,28.0,56,2.0,3.0,1.81127812445913,0,0.5,0.5,0.6,0.0,Boundaries,LSP
ACI_perspire_Boundaries,4,1,0,2,4,56.5,113,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
AEJ_perspire_Boundaries,4,1,0,2,4,46.0,92,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
AEY_perspire_Boundaries,4,1,0,2,4,52.5,105,2.0,3.80735492205761,1.92417435230044,0,0.5,0.6,0.6,0.0,Boundaries,LSP
AJD_perspire_Boundaries,8,2,0,4,8,103.0,206,2.0,4.45943161863729,1.99403021147696,0,0.5,0.7,0.7,0.0,Boundaries,LSP
AJD_perspire_Boundaries,4,1,0,4,8,103.0,206,2.0,4.45943161863729,1.99403021147696,0,0.5,0.7,0.7,0.0,Boundaries,LSP
AKV_perspire_Boundaries,16,4,0,8,16,60.5,121,2.0,4.90689059560852,1.98387111321815,0,0.5,0.7,0.7,0.0,Boundaries,LSP
AKV_perspire_Boundaries,4,1,0,8,16,60.5,121,2.0,4.90689059560852,1.98387111321815,0,0.5,0.7,0.7,0.0,Boundaries,LSP
AKV_perspire_Boundaries,8,2,0,8,16,60.5,121,2.0,4.90689059560852,1.98387111321815,0,0.5,0.7,0.7,0.0,Boundaries,LSP
AKV_perspire_Boundaries,12,3,0,8,16,60.5,121,2.0,4.90689059560852,1.98387111321815,0,0.5,0.7,0.7,0.0,Boundaries,LSP
ANC_perspire_Boundaries,12,3,0,6,12,70.5,141,2.0,4.32192809488736,1.71997309402198,0,0.5,0.7,0.6,0.0,Boundaries,LSP
ANC_perspire_Boundaries,8,2,0,6,12,70.5,141,2.0,4.32192809488736,1.71997309402198,0,0.5,0.7,0.6,0.0,Boundaries,LSP
ANC_perspire_Boundaries,4,1,0,6,12,70.5,141,2.0,4.32192809488736,1.71997309402198,0,0.5,0.7,0.6,0.0,Boundaries,LSP
ARV_perspire_Boundaries,16,4,0,8,16,69.5,139,2.0,4.8073549220576,1.92417435230044,0,0.5,0.7,0.6,0.0,Boundaries,LSP
ARV_perspire_Boundaries,4,1,0,8,16,69.5,139,2.0,4.8073549220576,1.92417435230044,0,0.5,0.7,0.6,0.0,Boundaries,LSP
ARV_perspire_Boundaries,8,2,0,8,16,69.5,139,2.0,4.8073549220576,1.92417435230044,0,0.5,0.7,0.6,0.0,Boundaries,LSP
ARV_perspire_Boundaries,12,3,0,8,16,69.5,139,2.0,4.8073549220576,1.92417435230044,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AW_perspire_Boundaries,8,2,0,4,8,54.0,108,2.0,4.0,1.95443400292497,0,0.5,0.6,0.6,0.0,Boundaries,LSP
AW_perspire_Boundaries,4,1,0,4,8,54.0,108,2.0,4.0,1.95443400292497,0,0.5,0.6,0.6,0.0,Boundaries,LSP
AX_perspire_Boundaries,20,5,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AX_perspire_Boundaries,16,4,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AX_perspire_Boundaries,8,2,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AX_perspire_Boundaries,12,3,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AX_perspire_Boundaries,4,1,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AXF_perspire_Boundaries,20,5,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AXF_perspire_Boundaries,8,2,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AXF_perspire_Boundaries,4,1,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AXF_perspire_Boundaries,12,3,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AXF_perspire_Boundaries,16,4,0,10,20,46.0,92,2.0,4.45943161863729,1.89550562061154,0,0.5,0.7,0.6,0.0,Boundaries,LSP
AZ_perspire_Boundaries,8,2,0,4,8,43.5,87,2.0,3.80735492205761,1.86312056856663,0,0.5,0.6,0.6,0.0,Boundaries,LSP
AZ_perspire_Boundaries,4,1,0,4,8,43.5,87,2.0,3.80735492205761,1.86312056856663,0,0.5,0.6,0.6,0.0,Boundaries,LSP
AZH_perspire_Boundaries,12,3,0,6,12,59.5,119,2.0,4.45943161863729,1.99403021147696,0,0.5,0.7,0.7,0.0,Boundaries,LSP
AZH_perspire_Boundaries,4,1,0,6,12,59.5,119,2.0,4.45943161863729,1.99403021147696,0,0.5,0.7,0.7,0.0,Boundaries,LSP
AZH_perspire_Boundaries,8,2,0,6,12,59.5,119,2.0,4.45943161863729,1.99403021147696,0,0.5,0.7,0.7,0.0,Boundaries,LSP
AT_perspire_Boundaries,12,3,0,6,12,43.5,87,2.0,3.80735492205761,1.72739667357448,0,0.5,0.6,0.6,0.0,Boundaries,LSP
AT_perspire_Boundaries,6,1,0,6,12,43.5,87,2.0,3.80735492205761,1.72739667357448,0,0.5,0.6,0.6,0.0,Boundaries,LSP
AT_perspire_Boundaries,10,2,0,6,12,43.5,87,2.0,3.80735492205761,1.72739667357448,0,0.5,0.6,0.6,0.0,Boundaries,LSP
BEV_perspire_Boundaries,4,1,0,2,4,72.5,145,2.0,3.0,1.81127812445913,0,0.5,0.5,0.6,0.0,Boundaries,LSP
BTM_perspire_Boundaries,8,2,0,4,8,80.0,160,2.0,4.0,2.0,0,0.5,0.6,0.7,0.0,Boundaries,LSP
BTM_perspire_Boundaries,4,1,0,4,8,80.0,160,2.0,4.0,2.0,0,0.5,0.6,0.7,0.0,Boundaries,LSP
BVD_perspire_Boundaries,4,1,0,2,4,79.5,159,2.0,3.80735492205761,1.98522813603425,0,0.5,0.6,0.7,0.0,Boundaries,LSP
CGY_perspire_Boundaries,4,1,0,2,4,79.0,158,2.0,3.32192809488736,1.97095059445467,0,0.5,0.5,0.7,0.0,Boundaries,LSP
CRK_perspire_Boundaries,8,2,0,4,8,67.0,134,2.0,3.80735492205761,1.98522813603425,0,0.5,0.6,0.7,0.0,Boundaries,LSP
CRK_perspire_Boundaries,4,1,0,4,8,67.0,134,2.0,3.80735492205761,1.98522813603425,0,0.5,0.6,0.7,0.0,Boundaries,LSP
CUH_perspire_Boundaries,8,2,0,4,8,65.5,131,2.0,4.45943161863729,1.9698452580388,0,0.5,0.7,0.7,0.0,Boundaries,LSP
CUH_perspire_Boundaries,4,1,0,4,8,65.5,131,2.0,4.45943161863729,1.9698452580388,0,0.5,0.7,0.7,0.0,Boundaries,LSP
CXS_perspire_Boundaries,16,4,0,8,16,60.5,121,2.0,4.70043971814109,1.9784820284039,0,0.5,0.7,0.7,0.0,Boundaries,LSP
CXS_perspire_Boundaries,6,1,0,8,16,60.5,121,2.0,4.70043971814109,1.9784820284039,0,0.5,0.7,0.7,0.0,Boundaries,LSP
CXS_perspire_Boundaries,10,2,0,8,16,60.5,121,2.0,4.70043971814109,1.9784820284039,0,0.5,0.7,0.7,0.0,Boundaries,LSP
CXS_perspire_Boundaries,14,3,0,8,16,60.5,121,2.0,4.70043971814109,1.9784820284039,0,0.5,0.7,0.7,0.0,Boundaries,LSP
CVG_perspire_Boundaries,4,1,0,2,4,74.5,149,2.0,4.32192809488736,1.92612074684268,0,0.5,0.7,0.6,0.0,Boundaries,LSP
DAQ_perspire_Boundaries,4,1,0,2,4,105.5,211,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
DCJ_perspire_Boundaries,4,1,0,2,4,103.5,207,2.0,4.0,1.95443400292497,0,0.5,0.6,0.6,0.0,Boundaries,LSP
DGH_perspire_Boundaries,8,2,0,4,8,125.5,251,2.0,3.80735492205761,1.92417435230044,0,0.5,0.6,0.6,0.0,Boundaries,LSP
DGH_perspire_Boundaries,4,1,0,4,8,125.5,251,2.0,3.80735492205761,1.92417435230044,0,0.5,0.6,0.6,0.0,Boundaries,LSP
DIH_perspire_Boundaries,4,1,0,2,4,94.5,189,2.0,3.80735492205761,1.98522813603425,0,0.5,0.6,0.7,0.0,Boundaries,LSP
DJI_perspire_Boundaries,12,3,0,6,12,97.0,194,2.0,4.70043971814109,1.9784820284039,0,0.5,0.7,0.7,0.0,Boundaries,LSP
DJI_perspire_Boundaries,6,1,0,6,12,97.0,194,2.0,4.70043971814109,1.9784820284039,0,0.5,0.7,0.7,0.0,Boundaries,LSP
DJI_perspire_Boundaries,10,2,0,6,12,97.0,194,2.0,4.70043971814109,1.9784820284039,0,0.5,0.7,0.7,0.0,Boundaries,LSP
DMF_perspire_Boundaries,8,2,0,4,8,94.5,189,2.0,3.80735492205761,1.86312056856663,0,0.5,0.6,0.6,0.0,Boundaries,LSP
DMF_perspire_Boundaries,4,1,0,4,8,94.5,189,2.0,3.80735492205761,1.86312056856663,0,0.5,0.6,0.6,0.0,Boundaries,LSP
EDH_perspire_Boundaries,4,1,0,2,4,94.5,189,2.0,3.80735492205761,1.98522813603425,0,0.5,0.6,0.7,0.0,Boundaries,LSP
EHX_perspire_Boundaries,20,5,0,10,20,40.0,80,2.0,4.70043971814109,1.99572745208493,0,0.5,0.7,0.7,0.0,Boundaries,LSP
EHX_perspire_Boundaries,4,1,0,10,20,40.0,80,2.0,4.70043971814109,1.99572745208493,0,0.5,0.7,0.7,0.0,Boundaries,LSP
EHX_perspire_Boundaries,8,2,0,10,20,40.0,80,2.0,4.70043971814109,1.99572745208493,0,0.5,0.7,0.7,0.0,Boundaries,LSP
EHX_perspire_Boundaries,12,3,0,10,20,40.0,80,2.0,4.70043971814109,1.99572745208493,0,0.5,0.7,0.7,0.0,Boundaries,LSP
EHX_perspire_Boundaries,16,4,0,10,20,40.0,80,2.0,4.70043971814109,1.99572745208493,0,0.5,0.7,0.7,0.0,Boundaries,LSP
EP_perspire_Boundaries,4,1,0,2,4,24.0,48,2.0,3.32192809488736,1.84643934467102,0,0.5,0.5,0.6,0.0,Boundaries,LSP
ER_perspire_Boundaries,8,2,0,4,8,27.0,54,2.0,3.80735492205761,1.86312056856663,0,0.5,0.6,0.6,0.0,Boundaries,LSP
ER_perspire_Boundaries,4,1,0,4,8,27.0,54,2.0,3.80735492205761,1.86312056856663,0,0.5,0.6,0.6,0.0,Boundaries,LSP
EVG_perspire_Boundaries,4,1,0,2,4,51.5,103,2.0,4.32192809488736,1.97095059445467,0,0.5,0.7,0.7,0.0,Boundaries,LSP
FHP_perspire_Boundaries,12,3,0,6,12,44.0,88,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
FHP_perspire_Boundaries,4,1,0,6,12,44.0,88,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
FHP_perspire_Boundaries,8,2,0,6,12,44.0,88,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
FPJ_perspire_Boundaries,4,1,0,2,4,42.5,85,2.0,4.16992500144231,1.95468594694636,0,0.5,0.6,0.6,0.0,Boundaries,LSP
FSB_perspire_Boundaries,4,1,0,2,4,56.0,112,2.0,2.58496250072116,1.91829583405449,0,0.5,0.4,0.6,0.0,Boundaries,LSP
FUX_perspire_Boundaries,12,3,0,6,12,40.0,80,2.0,4.32192809488736,1.94064544961535,0,0.5,0.7,0.6,0.0,Boundaries,LSP
FUX_perspire_Boundaries,4,1,0,6,12,40.0,80,2.0,4.32192809488736,1.94064544961535,0,0.5,0.7,0.6,0.0,Boundaries,LSP
FUX_perspire_Boundaries,8,2,0,6,12,40.0,80,2.0,4.32192809488736,1.94064544961535,0,0.5,0.7,0.6,0.0,Boundaries,LSP
GD_perspire_Boundaries,4,1,0,2,4,88.0,176,2.0,4.0,1.97721700146248,0,0.5,0.6,0.7,0.0,Boundaries,LSP
GM_perspire_Boundaries,8,2,0,4,8,57.0,114,2.0,3.80735492205761,1.78845045730829,0,0.5,0.6,0.6,0.0,Boundaries,LSP
GM_perspire_Boundaries,4,1,0,4,8,57.0,114,2.0,3.80735492205761,1.78845045730829,0,0.5,0.6,0.6,0.0,Boundaries,LSP
GMU_perspire_Boundaries,4,1,0,2,4,78.0,156,2.0,4.16992500144231,1.95468594694636,0,0.5,0.6,0.6,0.0,Boundaries,LSP
GPS_perspire_Boundaries,4,1,0,2,4,65.5,131,2.0,3.0,1.90563906222957,0,0.5,0.5,0.6,0.0,Boundaries,LSP
HI_perspire_Boundaries,16,4,0,8,16,29.0,58,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
HI_perspire_Boundaries,8,2,0,8,16,29.0,58,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
HI_perspire_Boundaries,4,1,0,8,16,29.0,58,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
HI_perspire_Boundaries,12,3,0,8,16,29.0,58,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
HKD_perspire_Boundaries,24,6,0,12,24,176.0,352,2.0,5.32192809488736,1.9963872269939,0,0.5,0.8,0.7,0.0,Boundaries,LSP
HKD_perspire_Boundaries,4,1,0,12,24,176.0,352,2.0,5.32192809488736,1.9963872269939,0,0.5,0.8,0.7,0.0,Boundaries,LSP
HKD_perspire_Boundaries,20,5,0,12,24,176.0,352,2.0,5.32192809488736,1.9963872269939,0,0.5,0.8,0.7,0.0,Boundaries,LSP
HKD_perspire_Boundaries,8,2,0,12,24,176.0,352,2.0,5.32192809488736,1.9963872269939,0,0.5,0.8,0.7,0.0,Boundaries,LSP
HKD_perspire_Boundaries,16,4,0,12,24,176.0,352,2.0,5.32192809488736,1.9963872269939,0,0.5,0.8,0.7,0.0,Boundaries,LSP
HKD_perspire_Boundaries,12,3,0,12,24,176.0,352,2.0,5.32192809488736,1.9963872269939,0,0.5,0.8,0.7,0.0,Boundaries,LSP
HO_perspire_Boundaries,4,1,0,2,4,48.0,96,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
HBV_perspire_Boundaries,8,2,0,4,8,109.5,219,2.0,4.0,1.95443400292497,0,0.5,0.6,0.6,0.0,Boundaries,LSP
HBV_perspire_Boundaries,4,1,0,4,8,109.5,219,2.0,4.0,1.95443400292497,0,0.5,0.6,0.6,0.0,Boundaries,LSP
IA_perspire_Boundaries,8,2,0,4,8,30.0,60,2.0,3.0,2.0,0,0.5,0.5,0.7,0.0,Boundaries,LSP
IA_perspire_Boundaries,4,1,0,4,8,30.0,60,2.0,3.0,2.0,0,0.5,0.5,0.7,0.0,Boundaries,LSP
IBY_perspire_Boundaries,4,1,0,2,4,63.0,126,2.0,3.0,1.5,0,0.5,0.5,0.5,0.0,Boundaries,LSP
IH_perspire_Boundaries,8,2,0,4,8,24.0,48,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
IH_perspire_Boundaries,4,1,0,4,8,24.0,48,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
IN_perspire_Boundaries,8,2,0,4,8,24.0,48,2.0,3.0,1.81127812445913,0,0.5,0.5,0.6,0.0,Boundaries,LSP
IN_perspire_Boundaries,4,1,0,4,8,24.0,48,2.0,3.0,1.81127812445913,0,0.5,0.5,0.6,0.0,Boundaries,LSP
IP_perspire_Boundaries,4,1,0,2,4,28.0,56,2.0,2.58496250072116,1.45914791702725,0,0.5,0.4,0.5,0.0,Boundaries,LSP
IZ_perspire_Boundaries,4,1,0,2,4,23.5,47,2.0,3.32192809488736,1.97095059445467,0,0.5,0.5,0.7,0.0,Boundaries,LSP
JA_perspire_Boundaries,8,2,0,4,8,45.0,90,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
JA_perspire_Boundaries,4,1,0,4,8,45.0,90,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
JB_perspire_Boundaries,4,1,0,2,4,65.0,130,2.0,3.0,1.81127812445913,0,0.5,0.5,0.6,0.0,Boundaries,LSP
JBR_perspire_Boundaries,4,1,0,2,4,76.0,152,2.0,3.32192809488736,1.84643934467102,0,0.5,0.5,0.6,0.0,Boundaries,LSP
JC_perspire_Boundaries,8,2,0,4,8,41.5,83,2.0,3.58496250072116,1.78415912785142,0,0.5,0.5,0.6,0.0,Boundaries,LSP
JC_perspire_Boundaries,4,1,0,4,8,41.5,83,2.0,3.58496250072116,1.78415912785142,0,0.5,0.5,0.6,0.0,Boundaries,LSP
JCD_perspire_Boundaries,8,2,0,4,8,79.0,158,2.0,4.16992500144231,1.95468594694636,0,0.5,0.6,0.6,0.0,Boundaries,LSP
JCD_perspire_Boundaries,4,1,0,4,8,79.0,158,2.0,4.16992500144231,1.95468594694636,0,0.5,0.6,0.6,0.0,Boundaries,LSP
JD_perspire_Boundaries,8,2,0,4,8,95.0,190,2.0,4.45943161863729,1.99403021147696,0,0.5,0.7,0.7,0.0,Boundaries,LSP
JD_perspire_Boundaries,4,1,0,4,8,95.0,190,2.0,4.45943161863729,1.99403021147696,0,0.5,0.7,0.7,0.0,Boundaries,LSP
JHR_perspire_Boundaries,12,3,0,6,12,60.5,121,2.0,4.58496250072116,1.97986875665115,0,0.5,0.7,0.7,0.0,Boundaries,LSP
JHR_perspire_Boundaries,4,1,0,6,12,60.5,121,2.0,4.58496250072116,1.97986875665115,0,0.5,0.7,0.7,0.0,Boundaries,LSP
JHR_perspire_Boundaries,8,2,0,6,12,60.5,121,2.0,4.58496250072116,1.97986875665115,0,0.5,0.7,0.7,0.0,Boundaries,LSP
JJ_perspire_Boundaries,8,2,0,4,8,37.0,74,2.0,4.0,1.5,0,0.5,0.6,0.5,0.0,Boundaries,LSP
JJ_perspire_Boundaries,4,1,0,4,8,37.0,74,2.0,4.0,1.5,0,0.5,0.6,0.5,0.0,Boundaries,LSP
JNY_perspire_Boundaries,4,1,0,2,4,61.0,122,2.0,3.58496250072116,1.5,0,0.5,0.5,0.5,0.0,Boundaries,LSP
JO_perspire_Boundaries,4,1,0,2,4,45.5,91,2.0,3.0,1.81127812445913,0,0.5,0.5,0.6,0.0,Boundaries,LSP
JRA_perspire_Boundaries,8,2,0,4,8,65.0,130,2.0,4.0,2.0,0,0.5,0.6,0.7,0.0,Boundaries,LSP
JRA_perspire_Boundaries,4,1,0,4,8,65.0,130,2.0,4.0,2.0,0,0.5,0.6,0.7,0.0,Boundaries,LSP
JXD_perspire_Boundaries,20,5,0,10,20,117.0,234,2.0,4.70043971814109,1.96123660472288,0,0.5,0.7,0.6,0.0,Boundaries,LSP
JXD_perspire_Boundaries,8,2,0,10,20,117.0,234,2.0,4.70043971814109,1.96123660472288,0,0.5,0.7,0.6,0.0,Boundaries,LSP
JXD_perspire_Boundaries,12,3,0,10,20,117.0,234,2.0,4.70043971814109,1.96123660472288,0,0.5,0.7,0.6,0.0,Boundaries,LSP
JXD_perspire_Boundaries,16,4,0,10,20,117.0,234,2.0,4.70043971814109,1.96123660472288,0,0.5,0.7,0.6,0.0,Boundaries,LSP
JXD_perspire_Boundaries,4,1,0,10,20,117.0,234,2.0,4.70043971814109,1.96123660472288,0,0.5,0.7,0.6,0.0,Boundaries,LSP
KGO_perspire_Boundaries,4,1,0,2,4,74.0,148,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
KIW_perspire_Boundaries,8,2,0,4,8,47.5,95,2.0,4.45943161863729,1.9196905740497,0,0.5,0.7,0.6,0.0,Boundaries,LSP
KIW_perspire_Boundaries,4,1,0,4,8,47.5,95,2.0,4.45943161863729,1.9196905740497,0,0.5,0.7,0.6,0.0,Boundaries,LSP
KJ_perspire_Boundaries,4,1,0,2,4,39.5,79,2.0,4.16992500144231,1.99107605983822,0,0.5,0.6,0.7,0.0,Boundaries,LSP
KJP_perspire_Boundaries,8,2,0,4,8,60.5,121,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
KJP_perspire_Boundaries,4,1,0,4,8,60.5,121,2.0,4.32192809488736,1.98547529722733,0,0.5,0.7,0.7,0.0,Boundaries,LSP
LAC_perspire_Boundaries,4,1,0,2,4,64.5,129,2.0,3.58496250072116,1.78415912785142,0,0.5,0.5,0.6,0.0,Boundaries,LSP
LBP_perspire_Boundaries,4,1,0,2,4,72.0,144,2.0,3.32192809488736,1.97095059445467,0,0.5,0.5,0.7,0.0,Boundaries,LSP
LZT_perspire_Boundaries,2,1,0,1,2,46.5,93,2.0,3.80735492205761,1.98522813603425,0,0.5,0.6,0.7,0.0,Boundaries,LSP
LWC_perspire_Boundaries,4,1,0,2,4,61.0,122,2.0,4.32192809488736,1.80160949705903,0,0.5,0.7,0.6,0.0,Boundaries,LSP
MB_perspire_Boundaries,8,2,0,4,8,83.0,166,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
MB_perspire_Boundaries,4,1,0,4,8,83.0,166,2.0,3.58496250072116,1.95914791702725,0,0.5,0.5,0.6,0.0,Boundaries,LSP
MMK_perspire_Boundaries,28,7,0,14,28,75.5,151,2.0,5.24792751344359,1.81362505386417,0,0.5,0.8,0.6,0.0,Boundaries,LSP
MMK_perspire_Boundaries,6,1,0,14,28,75.5,151,2.0,5.24792751344359,1.81362505386417,0,0.5,0.8,0.6,0.0,Boundaries,LSP
MMK_perspire_Boundaries,26,6,0,14,28,75.5,151,2.0,5.24792751344359,1.81362505386417,0,0.5,0.8,0.6,0.0,Boundaries,LSP
MMK_perspire_Boundaries,22,5,0,14,28,75.5,151,2.0,5.24792751344359,1.81362505386417,0,0.5,0.8,0.6,0.0,Boundaries,LSP
MMK_perspire_Boundaries,14,3,0,14,28,75.5,151,2.0,5.24792751344359,1.81362505386417,0,0.5,0.8,0.6,0.0,Boundaries,LSP
MMK_perspire_Boundaries,10,2,0,14,28,75.5,151,2.0,5.24792751344359,1.81362505386417,0,0.5,0.8,0.6,0.0,Boundaries,LSP
MMK_perspire_Boundaries,18,4,0,14,28,75.5,151,2.0,5.24792751344359,1.81362505386417,0,0.5,0.8,0.6,0.0,Boundaries,LSP
MNW_perspire_Boundaries,20,5,0,10,20,76.0,152,2.0,4.8073549220576,1.96275704735244,0,0.5,0.7,0.6,0.0,Boundaries,LSP
MNW_perspire_Boundaries,6,1,0,10,20,76.0,152,2.0,4.8073549220576,1.96275704735244,0,0.5,0.7,0.6,0.0,Boundaries,LSP
MNW_perspire_Boundaries,10,2,0,10,20,76.0,152,2.0,4.8073549220576,1.96275704735244,0,0.5,0.7,0.6,0.0,Boundaries,LSP
MNW_perspire_Boundaries,14,3,0,10,20,76.0,152,2.0,4.8073549220576,1.96275704735244,0,0.5,0.7,0.6,0.0,Boundaries,LSP
MNW_perspire_Boundaries,18,4,0,10,20,76.0,152,2.0,4.8073549220576,1.96275704735244,0,0.5,0.7,0.6,0.0,Boundaries,LSP
